token,timestamp,open,high,low,close,volume
SOLUSDT,1657324800000,38.1,38.99,37.74,38.02,17024013.0
SOLUSDT,1657411200000,38.02,38.12,36.24,36.7,17373581.0
SOLUSDT,1657497600000,36.69,36.72,33.22,33.39,24553003.0
SOLUSDT,1657584000000,33.38,34.6,32.56,32.65,26443855.0
SOLUSDT,1657670400000,32.65,35.08,31.7,34.93,33316937.0
SOLUSDT,1657756800000,34.92,37.31,33.52,37.12,26697987.0
SOLUSDT,1657843200000,37.11,39.09,36.51,37.35,26111584.0
SOLUSDT,1657929600000,37.35,40.41,36.33,39.57,23932775.0
SOLUSDT,1658016000000,39.57,41.09,38.26,38.58,22619821.0
SOLUSDT,1658102400000,38.58,44.1,38.53,43.53,33149985.0
SOLUSDT,1658188800000,43.53,47.4,42.54,44.86,41838827.0
SOLUSDT,1658275200000,44.85,46.32,41.21,42.02,34238745.0
SOLUSDT,1658361600000,42.02,44.06,39.61,43.11,35494480.0
SOLUSDT,1658448000000,43.11,44.34,40.01,40.49,26611172.0
SOLUSDT,1658534400000,40.49,41.91,38.59,39.95,21126177.0
SOLUSDT,1658620800000,39.95,42.08,39.44,40.91,18745458.0
SOLUSDT,1658707200000,40.91,41.09,36.53,36.64,26561982.0
SOLUSDT,1658793600000,36.63,36.82,34.64,36.22,26574196.0
SOLUSDT,1658880000000,36.22,40.56,35.64,40.21,28543829.0
SOLUSDT,1658966400000,40.2,44.16,39.01,42.9,32095274.0
SOLUSDT,1659052800000,42.91,44.42,41.09,41.9,27577032.0
SOLUSDT,1659139200000,41.9,46.64,41.41,43.83,25178431.0
SOLUSDT,1659225600000,43.84,45.18,42.18,42.32,18965991.0
SOLUSDT,1659312000000,42.31,43.23,40.52,41.61,20280148.0
SOLUSDT,1659398400000,41.62,42.43,39.42,39.73,22955028.0
SOLUSDT,1659484800000,39.73,41.0,37.39,38.52,48398769.0
SOLUSDT,1659571200000,38.52,39.83,37.9,38.81,23717637.0
SOLUSDT,1659657600000,38.81,41.32,38.65,40.55,21226093.0
SOLUSDT,1659744000000,40.55,40.9,39.83,40.04,11318037.0
SOLUSDT,1659830400000,40.03,41.59,39.15,40.59,11959783.0
SOLUSDT,1659916800000,40.6,43.72,40.53,42.15,21401541.0
SOLUSDT,1660003200000,42.14,42.76,39.68,40.3,19698484.0
SOLUSDT,1660089600000,40.3,42.85,39.11,42.45,25436194.0
SOLUSDT,1660176000000,42.45,45.32,42.32,42.75,31721354.0
SOLUSDT,1660262400000,42.75,45.49,42.1,45.46,22504477.0
SOLUSDT,1660348800000,45.45,48.38,45.23,46.57,32325766.0
SOLUSDT,1660435200000,46.58,48.05,44.43,44.86,24816330.0
SOLUSDT,1660521600000,44.85,47.24,42.71,43.7,26402675.0
SOLUSDT,1660608000000,43.69,44.3,42.5,43.06,22628772.0
SOLUSDT,1660694400000,43.05,44.74,40.13,40.51,28858267.0
SOLUSDT,1660780800000,40.52,41.63,39.25,39.48,21599618.0
SOLUSDT,1660867200000,39.48,39.56,34.38,35.79,39089747.0
SOLUSDT,1660953600000,35.79,37.23,34.15,35.25,26034812.0
SOLUSDT,1661040000000,35.25,37.04,34.26,36.45,20928069.0
SOLUSDT,1661126400000,36.45,36.54,33.7,35.39,26701372.0
SOLUSDT,1661212800000,35.39,36.09,34.22,35.66,19414878.0
SOLUSDT,1661299200000,35.66,36.39,34.27,34.85,19471591.0
SOLUSDT,1661385600000,34.85,36.51,34.84,35.22,17592172.0
